 Ano; Código da IES; Nome da IES; Sigla da IES; Organização Acadêmica; Categoria Administrativa; Código do Curso; Código da Área; Área de Avaliação; Modalidade de Ensino; Código do Município; Município do Curso; Sigla da UF; Nº de Concluintes Inscritos; Nº de Concluintes Participantes; Nota Bruta - FG; Nota Padronizada - FG; Nota Bruta - CE; Nota Padronizada - CE; Conceito Enade (Contínuo); Concluintes participantes com nota no Enem; Proporção de concluintes participantes com nota no Enem; Nota Bruta - IDD; Nota Padronizada - IDD; Nota Bruta – Organização Didático-Pedagógica; Nota Padronizada - Organização Didático-Pedagógica; Nota Bruta – Infraestrutura e Instalações Físicas; Nota Padronizada - Infraestrutura e Instalações Físicas; Nota Bruta – Oportunidade de Ampliação da Formação; Nota Padronizada - Oportunidade de Ampliação da Formação; Nota Bruta - Mestres; Nota Padronizada - Mestres; Nota Bruta - Doutores; Nota Padronizada - Doutores; Nota Bruta – Regime de Trabalho; Nota Padronizada - Regime de Trabalho; CPC (Contínuo); CPC (Faixa)
2023;18;UNIVERSIDADE CATÓLICA DE PELOTAS;UCPEL;Universidade;Comunitária/Confessional;1502860;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação a Distância;4314407;Pelotas;RS;3;3;55,8;3,908188586;52,53333333;3,629227053;3,699;2;0,666666667;0,028298966;2,044;4,459760512;0,403;5,245014245;3,348;3,138888889;0,833;0,8;3,286;0,2;1;0,533333333;2,667;2,27;3
2023;22578;FACULDADE CENSUPEG;;Faculdade;Privada com fins lucrativos;1503735;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;4209102;Joinville;SC;15;11;40,61818182;1,490480323;42,99090909;2,158438859;1,991;2;0,181818182;;;5,312124467;3,404;5,101203558;2,837;5,041666667;3,643;0,727272727;2,025;0,181818182;0,909;0,909090909;4,091;2,178;3
2023;2632;FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA;UNESULBAHIA;Faculdade;Privada sem fins lucrativos;1504635;28;NUTRIÇÃO;Educação Presencial;2910727;Eunápolis;BA;2;2;78,6;5;65,4;4,817954376;4,863;1;0,5;;;5,274891775;2,994;4,846153846;2,145;3,791666667;1,736;1;5;1;5;1;5;4,55;5
2023;2632;FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA;UNESULBAHIA;Faculdade;Privada sem fins lucrativos;1504642;55;BIOMEDICINA;Educação Presencial;2910727;Eunápolis;BA;3;3;61,23333333;3,993339952;35,73333333;1,613409495;2,208;3;1;-1,324888621;1,99;4,299494949;0,805;4,448717949;1,478;4,083333333;2,463;1;5;0,666666667;3,333;1;5;2,584;3
2023;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Comunitária/Confessional;1504969;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;4208203;Itajaí;SC;2;2;39,25;1,29842785;30,25;0,431482402;0,648;1;0,5;;;5,30952381;3,398;5,25;3,195;4,125;2,344;1;5;0,615384615;3,077;0,692307692;1,923;1,81;2
2023;3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Centro Universitário;Privada com fins lucrativos;1505112;55;BIOMEDICINA;Educação a Distância;4106902;Curitiba;PR;22;19;49,53157895;2,432234719;27,56842105;0,754787233;1,174;1;0,052631579;;;5,248514364;3,146;5,393115218;3,622;4,834126984;3,457;1;5;0,75;3,75;0,875;4,107;2,395;3
2023;3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Centro Universitário;Privada com fins lucrativos;1505131;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação a Distância;4106902;Curitiba;PR;7;4;38,975;2,044746215;42,6;2,32326567;2,254;2;0,5;-1,21281252;2,131;5;2,244;4,980769231;2,993;4,458333333;2,898;1;5;0,833333333;4,167;1;5;2,962;4
2023;3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Centro Universitário;Privada com fins lucrativos;1505137;27;FONOAUDIOLOGIA;Educação a Distância;4106902;Curitiba;PR;25;22;47,20909091;2,319437774;36,48636364;1,024846436;1,348;2;0,090909091;;;5,643841007;3,839;5,553085929;3,831;5,248484848;3,717;1;5;0,571428571;2,75;0,928571429;4,37;2,429;3
2023;3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;Centro Universitário;Privada com fins lucrativos;1505150;28;NUTRIÇÃO;Educação a Distância;4106902;Curitiba;PR;19;16;46,96875;2,448778664;52,16875;2,998328529;2,861;2;0,125;;;5,604545455;3,906;5,720211161;4,308;5,489583333;4,245;1;5;0,7;3,5;1;5;3,463;4
2023;1084;CENTRO UNIVERSITÁRIO CNEC DE BENTO GONÇALVES;;Centro Universitário;Comunitária/Confessional;1505883;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4302105;Bento Gonçalves;RS;1;1;;;;;;0;0;;;;;;;;;1;5;1;5;1;5;;SC
2023;5403;CENTRO UNIVERSITÁRIO OPET;Uniopet;Centro Universitário;Privada com fins lucrativos;1505922;55;BIOMEDICINA;Educação Presencial;4106902;Curitiba;PR;35;31;43,67741935;1,651244205;26,87096774;0,681443036;0,924;18;0,580645161;-4,758320776;1,226;4,907613285;2,305;4,816262169;2,313;3,67745098;1,926;0,882352941;3,503;0,529411765;2,647;0,764705882;3,319;1,859;2
2023;5403;CENTRO UNIVERSITÁRIO OPET;Uniopet;Centro Universitário;Privada com fins lucrativos;1505934;28;NUTRIÇÃO;Educação Presencial;4106902;Curitiba;PR;48;46;47,60869565;2,538103082;48,35869565;2,474351326;2,49;18;0,391304348;0,004518596;2,595;5,14733885;2,641;5,082180231;2,729;4,165602837;2,288;0,866666667;3,333;0,533333333;2,667;0,933333333;4,5;2,786;3
2023;5403;CENTRO UNIVERSITÁRIO OPET;Uniopet;Centro Universitário;Privada com fins lucrativos;1505947;21;ARQUITETURA E URBANISMO;Educação Presencial;4106902;Curitiba;PR;15;12;55,23333333;2,698955472;54,84166667;2,397749802;2,473;4;0,333333333;-0,145106498;2,592;5,532158318;3,717;4,96457709;2,806;3,707142857;1,888;0,857142857;3,393;0,571428571;2,857;0,785714286;3,393;2,806;3
2023;2771;CENTRO DE ENSINO SUPERIOR DE ILHÉUS;CESUPI;Faculdade;Privada com fins lucrativos;1506025;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;2913606;Ilhéus;BA;2;2;47,35;3,163401603;56,8;4,122086417;3,882;2;1;3,206867768;3,513;5,818181818;4,499;5,541666667;4,098;5;3,636;0,583333333;1,97;0,25;1,25;0,833333333;4;3,274;4
2023;2067;Centro Universitário de Ciências e Empreendedorismo;UNIFACEMP;Centro Universitário;Privada com fins lucrativos;1506026;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;2928703;Santo Antônio de Jesus;BA;5;5;44,76;2,81745325;42,66;2,330866321;2,453;5;1;-3,157145806;1,523;4,185714286;0;3,703076923;0,478;3,133333333;1,091;1;5;0,318181818;1,591;0,977272727;4,864;2,053;3
2023;793;Centro Universitário Estácio de São Paulo;ESTÁCIO SÃO PAULO;Centro Universitário;Privada com fins lucrativos;1509446;55;BIOMEDICINA;Educação Presencial;3550308;São Paulo;SP;29;29;37,26551724;0,795846492;25,72413793;0,560842401;0,62;10;0,344827586;-5,226698166;1,122;4,907595475;2,305;4,331423705;1,212;3,521794872;1,72;1;5;0,421052632;2,105;0,421052632;0,865;1,549;2
2023;17608;Faculdade de Educação Paulistana;FAEP;Faculdade;Privada sem fins lucrativos;1510796;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3550308;São Paulo;SP;1;1;;;;;;0;0;;;;;;;;;1;5;1;5;1;5;;SC
2023;1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada sem fins lucrativos;1510926;21;ARQUITETURA E URBANISMO;Educação a Distância;1302603;Manaus;AM;1;0;;;;;;0;;;;;;;;;;0,833333333;3,125;0,1;0,5;0,766666667;3,25;;SC
2023;1984;Centro Universitário Unifacig;;Centro Universitário;Privada com fins lucrativos;1511005;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3139409;Manhuaçu;MG;3;3;73,06666667;5;59,73333333;4,427777527;4,571;0;0;;;5,95;4,884;6;5;6;5;1;5;0,166666667;0,833;1;5;4,13;5
2023;1773;CENTRO UNIVERSITÁRIO FAI;;Centro Universitário;Privada com fins lucrativos;1513831;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação a Distância;4208401;Itapiranga;SC;32;31;37,25483871;1,814982909;39,27741935;1,902369402;1,881;14;0,451612903;-3,024085657;1,565;4,751166038;1,558;4,693227561;2,427;3,840322581;2,055;0,545454545;1,694;0;0;0,545454545;2,273;1,511;2
2023;1773;CENTRO UNIVERSITÁRIO FAI;;Centro Universitário;Privada com fins lucrativos;1513834;28;NUTRIÇÃO;Educação a Distância;4208401;Itapiranga;SC;24;23;50,22608696;2,903441848;55,31304348;3,43074706;3,299;15;0,652173913;3,211473554;3,986;5,736652237;4,271;5,799946581;4,505;5,266666667;3,916;0,5;0;0,3125;1,563;0,4375;0,781;2,991;4
2023;1773;CENTRO UNIVERSITÁRIO FAI;;Centro Universitário;Privada com fins lucrativos;1513836;55;BIOMEDICINA;Educação a Distância;4208401;Itapiranga;SC;39;39;43,2;1,587552743;31,15897436;1,132369857;1,246;26;0,666666667;-5,879328528;0,977;5,392657343;3,502;5,363322575;3,555;4,676068376;3,248;0,548387097;0;0,290322581;1,452;0,483870968;1,313;1,429;2
2023;3588;CENTRO UNIVERSITÁRIO DOM PEDRO II;UNIDOMPEDRO;Centro Universitário;Privada com fins lucrativos;1513949;5710;ENGENHARIA CIVIL;Educação Presencial;2927408;Salvador;BA;1;0;;;;;;0;;;;;;;;;;0,555555556;0,333;0;0;1;5;;SC
2023;1853;Centro Universitário UNIBTA;;Centro Universitário;Privada com fins lucrativos;1514067;17;AGRONOMIA;Educação a Distância;3550308;São Paulo;SP;11;0;;;;;;0;;;;;;;;;;1;5;0,25;0,982;1;5;;SC
2023;1853;Centro Universitário UNIBTA;;Centro Universitário;Privada com fins lucrativos;1514100;19;FARMÁCIA;Educação a Distância;3550308;São Paulo;SP;113;16;33,38125;0,490323581;34,4875;1,020746037;0,888;1;0,0625;;;5,704678363;3,98;5,532407407;3,862;4,941176471;3,313;0,80952381;2,672;0,333333333;1,667;1;5;1,888;2
2023;1853;Centro Universitário UNIBTA;;Centro Universitário;Privada com fins lucrativos;1514193;28;NUTRIÇÃO;Educação a Distância;3550308;São Paulo;SP;24;1;;;;;;0;0;;;4,605555556;1,142;3,633333333;0;2,833333333;0,319;0,818181818;2,727;0,318181818;1,591;1;5;;SC
2023;430;CENTRO UNIVERSITÁRIO FILADÉLFIA;UNIFIL;Centro Universitário;Privada sem fins lucrativos;1514463;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação a Distância;4113700;Londrina;PR;25;25;53,732;4,015850401;46,704;2,843150201;3,136;11;0,44;-2,088176925;1,857;5,627506494;3,973;5,666340326;4,343;5,200666667;3,91;0,7;2,818;0,1;0,5;0,7;3,2;2,416;3
2023;18812;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFSB;Universidade;Pública Federal;1514636;6307;ENGENHARIA AMBIENTAL;Educação Presencial;2914802;Itabuna;BA;1;1;;;;;;1;1;;;;;;;;;1;5;0,830188679;4,151;1;5;;SC
2023;3279;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS;IFSEMG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1514760;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;3162500;São João del Rei;MG;20;2;62,3;4,53396968;56,4;3,975963493;4,115;2;1;1,369123746;3,443;4,875261013;2,39;5,093538324;2,819;4,595098039;3,01;1;5;0,590909091;2,955;1;5;3,617;4
2023;1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF Goiano;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1515636;17;AGRONOMIA;Educação Presencial;5209705;Hidrolândia;GO;15;15;47,02;2,597718083;48,28;2,182575577;2,286;13;0,866666667;-0,750759936;2,254;5,616493506;3,829;5,231934732;3,262;5,05;3,348;0,954545455;4,182;0,636363636;3,052;1;5;2,927;3
2023;1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF Goiano;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1515687;28;NUTRIÇÃO;Educação Presencial;5221809;Urutaí;GO;20;19;48,55789474;2,670593483;45,00526316;2,013170981;2,178;19;1;-2,643635244;1,445;5,522835498;3,68;5,365384615;3,43;4,845833333;3,294;1;5;0,8;4;1;5;2,821;3
2023;1294;Centro Universitário das Américas;CAM;Centro Universitário;Privada com fins lucrativos;1515693;55;BIOMEDICINA;Educação Presencial;3550308;São Paulo;SP;33;27;51,85185185;2,741777208;38,71851852;1,9273316;2,131;18;0,666666667;2,020069267;2,733;5,317390942;3,316;5,158171956;3,089;4,060897436;2,434;1;5;0,512820513;2,564;0,615384615;2,253;2,775;3
2023;1294;Centro Universitário das Américas;CAM;Centro Universitário;Privada com fins lucrativos;1515724;28;NUTRIÇÃO;Educação Presencial;3550308;São Paulo;SP;30;25;51,516;3,083489531;51,452;2,899757583;2,946;18;0,72;0,146461859;2,656;5,840909091;4,56;5,75739645;4,4;5,101282051;3,671;0,944444444;4,306;0,416666667;2,083;0,5;1,25;2,902;3
2023;1294;Centro Universitário das Américas;CAM;Centro Universitário;Privada com fins lucrativos;1515728;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;3550308;São Paulo;SP;11;10;39,42;1,422186933;44,05;2,102589641;1,932;6;0,6;1,452426574;2,54;5,151233766;2,895;4,917393162;2,634;3,81;2,218;0,764705882;2,647;0,441176471;2,206;0,529411765;1,863;2,349;3
2023;1294;Centro Universitário das Américas;CAM;Centro Universitário;Privada com fins lucrativos;1516238;19;FARMÁCIA;Educação Presencial;3550308;São Paulo;SP;31;25;49,228;2,655316645;43,612;2,111467908;2,247;21;0,84;-1,981172811;1,832;5,321501415;2,657;5,149453111;2,93;4,288461538;2,274;1;5;0,611111111;3,056;0,527777778;1,852;2,466;3
2023;1294;Centro Universitário das Américas;CAM;Centro Universitário;Privada com fins lucrativos;1516239;36;FISIOTERAPIA;Educação Presencial;3550308;São Paulo;SP;47;39;42,12051282;1,643830879;51,23589744;1,925093365;1,855;22;0,564102564;-1,487482916;2,093;5,437839938;3,255;5,375303329;3,597;4,935470085;3,517;0,974358974;4,769;0,41025641;2,051;0,512820513;1,59;2,4;3
2023;1892;Centro Universitário de Excelência Eniac;ENIAC;Centro Universitário;Privada com fins lucrativos;1516276;6307;ENGENHARIA AMBIENTAL;Educação a Distância;3518800;Guarulhos;SP;3;3;63,2;3,353666927;61,3;3,464954229;3,437;1;0,333333333;;;5,712121212;4,278;5,666666667;4,198;5,222222222;3,814;1;5;0,5;2,5;1;5;3,641;4
2023;1141;CENTRO UNIVERSITÁRIO GAMA E SOUZA;;Centro Universitário;Privada sem fins lucrativos;1516525;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação a Distância;3304557;Rio de Janeiro;RJ;3;2;35,95;1,640694568;43;2,373936677;2,191;0;0;;;6;5;6;5;6;5;1;5;0,636363636;3,182;1;5;3,182;4
2023;1141;CENTRO UNIVERSITÁRIO GAMA E SOUZA;;Centro Universitário;Privada sem fins lucrativos;1516526;55;BIOMEDICINA;Educação a Distância;3304557;Rio de Janeiro;RJ;29;21;40,47142857;1,223540049;23,25238095;0,300912411;0,532;2;0,095238095;;;5,190270514;3,002;5,185095033;3,15;4,765384615;3,366;1;5;0,625;3,125;1;5;1,978;3
2023;1487;CENTRO UNIVERSITÁRIO UNIDOM - BOSCO;UNIDOM - BOSCO;Centro Universitário;Privada com fins lucrativos;1516566;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação a Distância;4106902;Curitiba;PR;12;5;46,7;2,553349876;40,72;1,489130435;1,755;2;0,4;-0,141671314;0,528;4,883955628;1,669;4,463583639;1,637;3,727083333;1,69;0,9;4,143;0,3;1,5;1;5;1,696;2
2023;3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Centro Universitário;Privada sem fins lucrativos;1516684;17;AGRONOMIA;Educação a Distância;3148004;Patos de Minas;MG;15;15;53,43333333;3,577719964;60,36666667;3,764976593;3,718;1;0,066666667;;;5,896681097;4,685;5,969230769;4,93;5,742222222;4,552;0,928571429;3,714;0,928571429;4,617;0,928571429;4,439;4,061;5
2023;1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Centro Universitário;Comunitária/Confessional;1516723;19;FARMÁCIA;Educação Presencial;3549102;São João da Boa Vista;SP;15;15;55,97333333;3,576868375;49,24;2,784226163;2,982;11;0,733333333;4,171949433;3,501;5,906060606;4,676;5,864102564;4,669;5,771111111;4,635;1;5;0,714285714;3,571;1;5;3,807;4
2023;1075;CENTRO UNIVERSITÁRIO - UNIESP;UNIESP;Centro Universitário;Privada com fins lucrativos;1516893;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;2503209;Cabedelo;PB;14;13;38,77692308;2,018288924;41,52307692;2,186843728;2,145;10;0,769230769;-3,092474502;1,543;5,227472527;2,871;5,052268245;3,134;4,752564103;3,299;1;5;0,625;3,125;1;5;2,642;3
2023;481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Universidade;Privada sem fins lucrativos;1516950;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3518800;Guarulhos;SP;25;18;32,26666667;1,148708816;46,53888889;2,822234335;2,404;4;0,222222222;-1,065748794;2,177;5,684062429;4,129;5,562323641;4,138;5,651754386;4,525;0;0;0;0;1;5;2,247;3
2023;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Universidade;Comunitária/Confessional;1517032;28;NUTRIÇÃO;Educação a Distância;3548708;São Bernardo do Campo;SP;17;17;45,25882353;2,210104979;49,43529412;2,622410383;2,519;2;0,117647059;;;4,775184619;1,611;4,69774278;1,778;3,944117647;1,961;0,5;0;0,5;2,5;1;5;2,394;3
2023;80;CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;UNIDAVI;Centro Universitário;Comunitária/Confessional;1517036;28;NUTRIÇÃO;Educação Presencial;4214805;Rio do Sul;SC;28;0;;;;;;0;;;;5,894480519;4,708;5,914835165;4,789;5,866666667;4,803;0,647058824;0,588;0,235294118;1,176;0,705882353;2,794;;SC
2023;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;1517075;5902;ENGENHARIA MECÂNICA;Educação a Distância;3304557;Rio de Janeiro;RJ;25;17;54,12941176;3,105360083;31,51176471;1,618996222;1,991;4;0,235294118;0,525689636;2,518;5,255772006;3,305;5,335351377;3,615;4,953703704;3,548;0,88;3,56;0,44;2,2;0,64;2,3;2,566;3
2023;1141;CENTRO UNIVERSITÁRIO GAMA E SOUZA;;Centro Universitário;Privada sem fins lucrativos;1517121;55;BIOMEDICINA;Educação Presencial;3304557;Rio de Janeiro;RJ;3;2;40,65;1,247362869;32,95;1,320714132;1,302;2;1;-2,440854944;1,742;5,393939394;3,505;5,051282051;2,846;3,833333333;2,132;1;5;0,5;2,5;1;5;2,454;3
2023;1388;CENTRO UNIVERSITÁRIO SUMARÉ;;Centro Universitário;Privada com fins lucrativos;1517289;28;NUTRIÇÃO;Educação a Distância;3550308;São Paulo;SP;14;7;52,78571429;3,260717846;50,68571429;2,794374245;2,911;0;0;;;5,525556315;3,687;5,5254884;3,826;4,537037037;2,837;0,714285714;1,429;0,285714286;1,429;1;5;2,836;3
2023;1554;CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA;UNIVR;Centro Universitário;Privada com fins lucrativos;1517485;28;NUTRIÇÃO;Educação a Distância;3542602;Registro;SP;14;11;42,47272727;1,821218164;43,85454545;1,854918686;1,846;3;0,272727273;-2,927459417;1,322;5,064935065;2,413;5,045745921;2,639;4,829166667;3,269;0,909090909;3,864;0,363636364;1,818;0,363636364;0,227;1,806;2
2023;1554;CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA;UNIVR;Centro Universitário;Privada com fins lucrativos;1517500;55;BIOMEDICINA;Educação a Distância;3542602;Registro;SP;9;5;54,52;3,097728965;33,64;1,393274539;1,819;0;0;;;5,632653061;4,094;5,744505495;4,42;4,95;3,61;0,666666667;0,758;0,333333333;1,667;0,333333333;0,238;1,944;2
2023;1554;CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA;UNIVR;Centro Universitário;Privada com fins lucrativos;1517502;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação a Distância;3542602;Registro;SP;20;20;41,47;2,378005343;46,005;2,754602616;2,66;13;0,65;1,243065516;2,899;5,492099567;3,6;5,165244755;3,357;4,873684211;3,464;0,666666667;2,576;0,333333333;1,667;0,555555556;2,333;2,689;3
2023;1554;CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA;UNIVR;Centro Universitário;Privada com fins lucrativos;1517552;17;AGRONOMIA;Educação a Distância;3542602;Registro;SP;24;18;42,85555556;1,961362045;46,60555556;1,963355286;1,963;2;0,111111111;;;5,342619048;2,993;5,280485625;3,372;4,76754386;2,857;0,818181818;1,727;0,454545455;2,078;0,363636364;0;1,985;3
2023;953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;Universidade;Privada sem fins lucrativos;1517708;28;NUTRIÇÃO;Educação a Distância;3548500;Santos;SP;126;82;43,34390244;1,942817888;47,29512195;2,328083498;2,232;13;0,158536585;;;5,379493387;3,283;5,255710909;3,158;4,454237288;2,715;1;5;0,571428571;2,857;0,964285714;4,732;2,858;3
2023;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pública Estadual;1517737;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;2110500;São Bento;MA;34;26;47,76923077;2,494277199;42,37692308;2,07521661;2,18;24;0,923076923;3,069738971;5;5,281929898;3,334;4,91438266;2,387;4,141397849;2,367;0,666666667;1,364;0,25;1,25;1;5;3,279;4
2023;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pública Estadual;1517740;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;2103604;Coroatá;MA;18;18;43,66111111;1,917618067;38,28333333;1,520354222;1,62;15;0,833333333;0,117141016;2,297;4,732683983;2,059;3,994101269;0,173;3,571296296;1,56;0,777777778;2,576;0,111111111;0,556;1;5;1,982;3
2023;1362;Centro Universitário Governador Ozanam Coelho;UNIFAGOC;Centro Universitário;Privada com fins lucrativos;1517751;28;NUTRIÇÃO;Educação Presencial;3169901;Ubá;MG;19;16;50,075;2,882352941;54,90625;3,374802842;3,252;12;0,75;0,185902564;2,673;6;5;6;5;6;5;1;5;0,733333333;3,667;1;5;3,636;4
2023;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pública Estadual;1517791;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;2103505;Colinas;MA;10;8;37,375;1,035233015;35,5625;1,151561017;1,122;7;0,875;-0,139900421;2,062;4,688111271;1,956;3,922293447;0;3,555555556;1,538;0,571428571;0,325;0,142857143;0,714;1;5;1,638;2
2023;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Universidade;Privada sem fins lucrativos;1517807;55;BIOMEDICINA;Educação a Distância;3541406;Presidente Prudente;SP;27;24;53,55833333;2,969435137;47,68333333;2,87007162;2,895;6;0,25;2,892923041;2,927;5,624017957;4,072;5,687473021;4,291;5,591358025;4,459;1;5;0,65625;3,281;1;5;3,477;4
2023;1232;CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE;UNIANDRADE;Centro Universitário;Privada sem fins lucrativos;1517953;28;NUTRIÇÃO;Educação a Distância;4106902;Curitiba;PR;10;10;40,2;1,503988036;52,18;2,999875684;2,626;2;0,2;0,953398125;3,006;5,65;4,032;5,540559441;3,863;4,483333333;2,758;1;5;0;0;1;5;2,892;3
2023;11;UNIVERSIDADE CATÓLICA DE PERNAMBUCO;UNICAP;Universidade;Comunitária/Confessional;1518182;28;NUTRIÇÃO;Educação Presencial;2611606;Recife;PE;19;18;52,59444444;3,234020162;51,79444444;2,946852209;3,019;16;0,888888889;0,712998657;2,902;5,784223184;4,403;5,681980057;4,213;5,583333333;4,384;1;5;0,863636364;4,318;0,681818182;2,614;3,489;4
2023;138;CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ;CBM;Centro Universitário;Privada sem fins lucrativos;1518363;28;NUTRIÇÃO;Educação Presencial;3543402;Ribeirão Preto;SP;13;12;43,59166667;1,97740113;48,95;2,555670375;2,411;10;0,833333333;-1,236710049;2,056;5,846153846;4,574;5,863905325;4,663;5,525641026;4,299;0,954545455;4,432;0,681818182;3,409;0,954545455;4,659;3,079;4
2023;316;UNIVERSIDADE NOVE DE JULHO;UNINOVE;Universidade;Privada sem fins lucrativos;1518383;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação a Distância;3550308;São Paulo;SP;69;48;42,51041667;1,929590571;41,54791667;1,639115338;1,712;7;0,145833333;;;5,183841602;2,564;5,020037825;2,855;4,137719298;2,288;1;5;1;5;0,833333333;4,167;2,771;3
2023;513;UNIVERSIDADE VALE DO RIO DOCE;UNIVALE;Universidade;Privada sem fins lucrativos;1518396;27;FONOAUDIOLOGIA;Educação Presencial;3127701;Governador Valadares;MG;11;11;44,85454545;1,990018321;45,29090909;2,453232893;2,337;5;0,454545455;-0,230821162;2,19;5,380165289;2,98;5,412587413;3,464;5,045454545;3,37;0,8;2,667;0,257142857;1,1;0,771428571;2,983;2,304;3
2023;664;UNIVERSIDADE VILA VELHA;UVV;Universidade;Privada com fins lucrativos;1518432;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação a Distância;3205200;Vila Velha;ES;20;20;48,005;3,250890472;59,32;4,441313761;4,144;3;0,15;;;5,904761905;4,738;5,868939394;4,742;5,8;4,727;1;5;0,647058824;3,235;1;5;4,225;5
2023;829;UNIVERSIDADE ESTADUAL DO TOCANTINS;UNITINS;Universidade;Pública Estadual;1518839;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;1716109;Paraíso do Tocantins;TO;25;22;37,55454545;1,510911048;49,5;2,208088715;2,034;16;0,727272727;0,482944654;2,327;5,513077201;3,31;5,496663753;3,422;5,488888889;3,821;0,909090909;3,788;0,545454545;2,5;1;5;2,77;3
2023;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;1518971;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;4106902;Curitiba;PR;13;9;43,53333333;1,899681827;43,24444444;2,192804108;2,12;0;0;;;5,043471745;2,78;5,192547036;3,057;4,577777778;2,986;1;5;0,4;2;0,8;3;2,502;3
2023;242;CENTRO UNIVERSITÁRIO ANHANGUERA PITÁGORAS AMPLI;;Centro Universitário;Privada com fins lucrativos;1519056;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação a Distância;3547809;Santo André;SP;4;0;;;;;;0;;;;5,037518038;2,127;4,583333333;1,899;4,083333333;2,209;1;5;0,347826087;1,739;1;5;;SC
